createdAt,text,Text_Cleaned
2025-03-16 00:32:24+00:00,"Display of force to intimidate #Canada

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #tariffs",Display of force to intimidate Canada Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas tariffs
2025-03-16 00:30:18+00:00,"Donnie accepts #Putin controlling his decisions. 

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #ableg #abpoli #cdnpoli #Alberta #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oil #gas #Canada #tariffs",Donnie accepts Putin controlling his decisions Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump ableg abpoli cdnpoli Alberta cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oil gas Canada tariffs
2025-03-16 00:27:31+00:00,"Donnie said, ""#Canada, you're NEXT!""

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #tariffs",Donnie said Canada youre NEXT Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas tariffs
2025-03-16 00:25:40+00:00,"Don't #Canada! F-15s are subject to 25% #tariffs

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas",Dont Canada Fs are subject to tariffs Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas
2025-03-16 00:22:41+00:00,"Now help #Ukraine like that, Donnie!

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",Now help Ukraine like that Donnie Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-16 00:20:43+00:00,"Not in my #Canada, #Poilievre!

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #tariffs https://t.co/ecqJ7Xb9rh",Not in my Canada Poilievre Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas tariffs tcoecqJXbrh
2025-03-16 00:19:21+00:00,"Donnie does opposite for his boy toy, #Putin!

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oil #gas #Canada #tariffs https://t.co/9uiiXNPRUE",Donnie does opposite for his boy toy Putin Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oil gas Canada tariffs tcouiiXNPRUE
2025-03-16 00:18:28+00:00,"The true #PierrePoilievre in #Canada 

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #tariffs https://t.co/OY2QCCddIQ",The true PierrePoilievre in Canada Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas tariffs tcoOYQCCddIQ
2025-03-16 00:15:28+00:00,"#Canada's #Poilievre is extremely desperate!🤣🤣

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oil #gas #tariffs https://t.co/zeogP5LRc2",Canadas Poilievre is extremely desperate Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oil gas tariffs tcozeogPLRc
2025-03-16 00:05:15+00:00,"If this works, #US will use the same attack strategy on #Canada.

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oil #gas #tariffs",If this works US will use the same attack strategy on Canada Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oil gas tariffs
2025-03-15 22:55:08+00:00,"بنراقبه الفجر بكرة عند الافتتتاح
.
Put #SPX استرايك 5400 ينتهي 18 مارس
 
.
#TSLA #SPX500 #SPX #QQQ #SPY #الأوبشن #الأسهم #السوق_السعودي #الأمريكي #AAPL #AMD #MSFT #NVDA #GOOG #AVGO #META #سباكس #NDX #MSTR #US100 #US500
.
لمتابعة الصفقات على التيلجرام
على الرابط التالي:
https://t.co/zfM54ZtJQp",Put SPX TSLA SPX SPX QQQ SPY AAPL AMD MSFT NVDA GOOG AVGO META NDX MSTR US US tcozfMZtJQp
2025-03-15 22:00:07+00:00,Mixed news on Apple's performance and AI suggests stable outlook. #AAPL,Mixed news on Apples performance and AI suggests stable outlook AAPL
2025-03-15 20:07:26+00:00,"من معه سهم $XLO ارسلي الحين بالخاص 

#Aapl
#amzn
#msft
#googl 
#meta
#tsla
#nflx
#nvda
#jnj
-https://t.co/6SA01Bd6UB",XLO Aapl amzn msft googl meta tsla nflx nvda jnj tcoSABdUB
2025-03-15 20:01:56+00:00,"من معه سهم $IONQ  ارسلي الحين بالخاص 

#Aapl
#amzn
#msft
#googl 
#meta
#tsla
#nflx
#nvda
#jnj
-https://t.co/6SA01BdEK9",IONQ Aapl amzn msft googl meta tsla nflx nvda jnj tcoSABdEK
2025-03-15 20:00:50+00:00,"من معه سهم $Mu ارسلي الحين بالخاص 

#Aapl
#amzn
#msft
#googl 
#meta
#tsla
#nflx
#nvda
#jnj
-https://t.co/6SA01Bd6UB",Mu Aapl amzn msft googl meta tsla nflx nvda jnj tcoSABdUB
2025-03-15 20:00:18+00:00,"من معه سهم. $RKLB  ارسلي الحين بالخاص 

#Aapl
#amzn
#msft
#googl 
#meta
#tsla
#nflx
#nvda
#jnj
-https://t.co/6SA01Bd6UB",RKLB Aapl amzn msft googl meta tsla nflx nvda jnj tcoSABdUB
2025-03-15 19:42:47+00:00,"من معه هذي الأسهم 

#Aapl
#amzn
#msft
#googl 
#meta
#tsla
#nflx
#nvda
#jnj
-https://t.co/6SA01Bd6UB",Aapl amzn msft googl meta tsla nflx nvda jnj tcoSABdUB
2025-03-15 19:22:54+00:00,"AAPL Members: Don't miss the cutting-edge strategies and insights in the latest issue of FAST Practice! #HealthcareLeaders #FASTPractice #AAPL

https://t.co/mDw9Swi14D",AAPL Members Dont miss the cuttingedge strategies and insights in the latest issue of FAST Practice HealthcareLeaders FASTPractice AAPL tcomDwSwiD
2025-03-15 18:45:33+00:00,"$AAPL clear and simple. 207-198 lvn pivot needs to hold  to continue this uptrend.
#AAPL #apple https://t.co/AHN9WAaG2p",AAPL clear and simple lvn pivot needs to hold to continue this uptrend AAPL apple tcoAHNWAaGp
2025-03-15 18:09:03+00:00,"🚨 $AAPL 🚨 

Why is Apple trending today? 🤔 

#AAPL #stocks #stockmarket https://t.co/nUKudeMW10",AAPL Why is Apple trending today AAPL stocks stockmarket tconUKudeMW
2025-03-15 17:54:49+00:00,"High Frequency Trading: Has The Market Really Changed?
https://t.co/rFQKXI1QeM #elliottwave #trading #AAPL #META #Nasdaq #NASDAQ100 #SPX",High Frequency Trading Has The Market Really Changed tcorFQKXIQeM elliottwave trading AAPL META Nasdaq NASDAQ SPX
2025-03-15 17:21:53+00:00,"#nvda  bigger picture.  The weekly chart. Parabolic move  is over. 

Next Weekly  fib targets :  98 / 84 . Weekly charts take time but should get there

 #aapl #amzn #mag7 #goog #smh #nflx #meta #tsla https://t.co/Uaojj01Ifg",nvda bigger picture The weekly chart Parabolic move is over Next Weekly fib targets Weekly charts take time but should get there aapl amzn mag goog smh nflx meta tsla tcoUaojjIfg
2025-03-15 17:18:43+00:00,"#nvda is well below 200 MA.  Stocks that move parabolic , tend to give away 80% of the gains in reversal ( Dan Zanger) . 

Lot of pain ahead. But the best short entry is at 125+, near 200 MA

Check out the charts

#aapl #amzn #mag7 #goog #smh #nflx #meta #tsla https://t.co/EG2AplC9CU",nvda is well below MA Stocks that move parabolic tend to give away of the gains in reversal Dan Zanger Lot of pain ahead But the best short entry is at near MA Check out the charts aapl amzn mag goog smh nflx meta tsla tcoEGAplCCU
2025-03-15 16:57:25+00:00,"#Conservatives are not good for #Canada either. 

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #tariffs",Conservatives are not good for Canada either Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas tariffs
2025-03-15 16:55:03+00:00,"Lower #oil prices mean layoffs in the #oilandgas sector.

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #gas #Canada #tariffs",Lower oil prices mean layoffs in the oilandgas sector Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt gas Canada tariffs
2025-03-15 16:52:31+00:00,"#Oil shutdown results in higher #US unemployment. 

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #gas #Canada #tariffs",Oil shutdown results in higher US unemployment Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas gas Canada tariffs
2025-03-15 16:50:38+00:00,"Bombs the #US plan to drop on #Canada soon.

#TrumpEffect #Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #tariffs",Bombs the US plan to drop on Canada soon TrumpEffect Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas tariffs
2025-03-15 16:48:41+00:00,"A bully never likes it when you fight back. That's why they LOVE cowards!

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oil #gas #Canada #tariffs",A bully never likes it when you fight back Thats why they LOVE cowards Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oil gas Canada tariffs
2025-03-15 16:36:08+00:00,"APPL Z-SCORE
#AAPL https://t.co/0M9gJiYK8x",APPL ZSCORE AAPL tcoMgJiYKx
2025-03-15 16:34:16+00:00,"@TrendSpider $AAPL just had its worst week in 2.5 years—big money is repositioning. If the slide continues, low $190s could be a key demand zone. Options traders? Watch IV shifts, put flow, and whether market makers start hedging for a bounce. Timing matters. #OptionsTrading #AAPL",TrendSpider AAPL just had its worst week in yearsbig money is repositioning If the slide continues low s could be a key demand zone Options traders Watch IV shifts put flow and whether market makers start hedging for a bounce Timing matters OptionsTrading AAPL
2025-03-15 16:34:12+00:00,"किया रेप केस
◆ आरोप है कि BJP नेता ने डरा धमकाकर कई बार संबंध बनाए
◆ FIR की खबर सुन थाने से भाग गया भाजपा नेता
#aespa #Crypto #BJP #होली #digitalart #GalaxyS25 #helena #KYUHYUN #LetsDance #MARK #OhmLeng #Trump #Rusia #AAPL https://t.co/dU58iCSNHQ",BJP FIR aespa Crypto BJP digitalart GalaxyS helena KYUHYUN LetsDance MARK OhmLeng Trump Rusia AAPL tcodUiCSNHQ
2025-03-15 16:23:42+00:00,Remember this was on Thursday! Friday was all green because of dead cat bounce. Market is still in downtrend. #aapl #nvda #tsla https://t.co/woNPFQHJkY,Remember this was on Thursday Friday was all green because of dead cat bounce Market is still in downtrend aapl nvda tsla tcowoNPFQHJkY
2025-03-15 16:15:00+00:00,"$AAPL #AAPL 
Weekly: 
- Breakdown of Pennant
- Breakdown of April 24 Swing L AVWAP with Offset
- Finding possible support on the 0.5 Fib Level
Daily:
- Breakdown of the $220 Support Level &amp; 0.618 Fib Level
- Small Bounce on the 0.786 Fib Level https://t.co/PH5GrVpg3F",AAPL AAPL Weekly Breakdown of Pennant Breakdown of April Swing L AVWAP with Offset Finding possible support on the Fib Level Daily Breakdown of the Support Level amp Fib Level Small Bounce on the Fib Level tcoPHGrVpgF
2025-03-15 16:11:02+00:00,"No truer words have ever been said!

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",No truer words have ever been said Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-15 14:00:00+00:00,Apple now faces a problem far bigger than tariffs or weak iPhone sales  #AAPL #earnings #product #paylimitwall #StockMarketNews https://t.co/Q0e1i8s2Hl,Apple now faces a problem far bigger than tariffs or weak iPhone sales AAPL earnings product paylimitwall StockMarketNews tcoQeisHl
2025-03-15 13:48:46+00:00,"Crypto Daily : 

#BTCUSD  Bitcoin now at $84,468.08

#ETHUSDT  Ethereum now at $1,932.10

#TSLA Tesla at $249.98

#AMZN Amazon at $197.95 

#AAPL  Apple now at $213.49",Crypto Daily BTCUSD Bitcoin now at ETHUSDT Ethereum now at TSLA Tesla at AMZN Amazon at AAPL Apple now at
2025-03-15 12:30:43+00:00,"من معه سهم $satx
  ارسلي الحين بالخاص
   #Aapl 
#amzn 
#msft 
#googl 
#meta 
#tsla 
تواصل معي عبر الخاص
https://t.co/EAz294wo5p",satx Aapl amzn msft googl meta tsla tcoEAzwop
2025-03-15 12:30:00+00:00,"今週のFANG+銘柄騰落率
＃NVDA ＋7.38％、＃CRWD ＋5.72％ で大活躍。
逆に ＃AAPL −11.98％で大ブレーキ。
年初来で見るとマイナスが目立ってプラスは小粒しかない。来月に向けてこのあたり上昇して一気に雰囲気変えてほしい

＃新NISA ＃ファング https://t.co/Cy4wobDx4E",FANG NVDA CRWD AAPL NISA tcoCywobDxE
2025-03-15 12:27:50+00:00,"عطونا اسهمكم نحللها على الاسبوعي ونكتب لو حولها اخبار او تعليق 🎙️📷#Aapl 
#amzn 
#msft 
#googl 
#meta 
#tsla 
#nflx 
#nvda 
#jnj
تواصل معي عبر الخاص 
https://t.co/EAz294wo5p",Aapl amzn msft googl meta tsla nflx nvda jnj tcoEAzwop
2025-03-15 12:04:57+00:00,"من معه سهم
#satx  
#Aapl 
#amzn 
#msft 
#googl 
#meta 
#tsla 
#nflx
تواصل معي عبر الخاص 
https://t.co/myLZcttEFB",satx Aapl amzn msft googl meta tsla nflx tcomyLZcttEFB
2025-03-15 11:37:23+00:00,"iPhone、値段設定間違えてるよね？
#Apple #aapl https://t.co/A9mgg91wWl",iPhone Apple aapl tcoAmggwWl
2025-03-15 07:37:28+00:00,"#Gas goes ⬇️ in #Canada, but ⬆️ in #US!🤣🤣

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #tariffs",Gas goes in Canada but in US Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil tariffs
2025-03-15 07:34:48+00:00,"#Oil hates Donnie's #Tariffs!🤣

#TrumpEffect #Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #gas #Canada",Oil hates Donnies Tariffs TrumpEffect Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas gas Canada
2025-03-15 06:59:59+00:00,#苹果 #AAPL 不争的事实！苹果、戴尔、惠普大规模将PC产业链从中国转出：迁移至东南亚 https://t.co/4Vo1XLnTvh https://t.co/kWXi21rTrC,AAPL PC tcoVoXLnTvh tcokWXirTrC
2025-03-15 06:57:42+00:00,#AAPL looking #bearish. Re-testing major trend line. https://t.co/zie5ZWAXTM,AAPL looking bearish Retesting major trend line tcozieZWAXTM
2025-03-15 06:22:43+00:00,"I thought Donnie said markets wouldn't fall!🤣

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",I thought Donnie said markets wouldnt fall Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-15 06:11:39+00:00,"#QQQ 1W 50EMA.

#SPY #DIA #NQ #BTC #SMH #HSI #VIX #S5FD #S5TW #S5FI #DITH #DIFI #NDFI #NDTH #DXY #US10Y #RUT #QQQ #AAPL https://t.co/AvsxaTJJ3M",QQQ W EMA SPY DIA NQ BTC SMH HSI VIX SFD STW SFI DITH DIFI NDFI NDTH DXY USY RUT QQQ AAPL tcoAvsxaTJJM
2025-03-15 06:09:51+00:00,"#SPY 1W very beautiful spread. Just super. )))

#SPY #DIA #NQ #BTC #SMH #HSI #VIX #S5FD #S5TW #S5FI #DITH #DIFI #NDFI #NDTH #DXY #US10Y #RUT #QQQ #AAPL https://t.co/WgWKOFLJwv",SPY W very beautiful spread Just super SPY DIA NQ BTC SMH HSI VIX SFD STW SFI DITH DIFI NDFI NDTH DXY USY RUT QQQ AAPL tcoWgWKOFLJwv
2025-03-15 05:08:39+00:00,"【今週のFANG＋(＆TSLA)】

今週の騰落率トップ3
🥇NVDA様(7.9%)
🥈CRWD(6.0%)
🥉NFLX(3.0%)
ワースト：AAPL(-10.7%)
番外：TSLA(-4.8%)

年初来騰落率トップ３
🥇META(3.7%)
🥈CRWD(3.3%)
🥉NFLX(2.9%)
ワースト：NOW(-20.3%)
番外：TSLA(-38.1%)

#FANG #NVDA #META #AMZN #GOOGL #MSFT #AAPL https://t.co/iKmL0RRTpc",FANGTSLA NVDA CRWD NFLX AAPL TSLA META CRWD NFLX NOW TSLA FANG NVDA META AMZN GOOGL MSFT AAPL tcoiKmLRRTpc
2025-03-15 01:09:10+00:00,一早來的驚喜！Thank you Apple! #Apple #AAPL #ios https://t.co/qD1Mzlz0ba,Thank you Apple Apple AAPL ios tcoqDMzlzba
2025-03-15 00:05:53+00:00,"今週は少しのマイナス
VTIが275で買えた
為替側のポイント、ドル円144も少し遠くなった。指値側で近いのはAAPLの200
#VTI #ドル円　#為替　#投資　#投資信託 #投資初心者 #投資家さんとつながりたい　#AAPL #指値 https://t.co/t0fsBIbW9m",VTI AAPL VTI 　　　 　AAPL tcotfsBIbWm
2025-03-14 22:57:57+00:00,"The S&amp;P 500 just added $1.3 TRILLION in market cap, marking its best day of 2025! With no tariff announcements from Trump, markets are thriving and green across the board. A monumental day for investors! #SP500 #MarketRally #BullishMomentum  $avec $devve #nvda #aapl #msft  #googl https://t.co/3fTejqJkn7",The SampP just added TRILLION in market cap marking its best day of With no tariff announcements from Trump markets are thriving and green across the board A monumental day for investors SP MarketRally BullishMomentum avec devve nvda aapl msft googl tcofTejqJkn
2025-03-14 22:03:25+00:00,Check out my #AAPL analysis on @TradingView: /chart/AAPL/sKVg76Li-AAPL-Apples-Are-On-Sale-Buying-More/,Check out my AAPL analysis on TradingView chartAAPLsKVgLiAAPLApplesAreOnSaleBuyingMore
2025-03-14 22:00:53+00:00,"Now you #Trump Maggots in #Canada can shut your whining mouths!😶

#ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oil #gas #tariffs",Now you Trump Maggots in Canada can shut your whining mouths ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oil gas tariffs
2025-03-14 22:00:31+00:00,"#米国株 #AAPL
             companyName：Apple Inc.
            株価：213.49$
            値動き($)：3.81$
            値動き(%)：1.817%",AAPL companyNameApple Inc
2025-03-14 21:44:43+00:00,Check out my #AAPL analysis on @TradingView: /chart/AAPL/Ln037dhI-AAPL-Apples-Are-On-Sale-Buying-More/,Check out my AAPL analysis on TradingView chartAAPLLndhIAAPLApplesAreOnSaleBuyingMore
2025-03-14 21:31:16+00:00,"Apple mantiene su apuesta por los videojuegos y lanzará 6 títulos en abril https://t.co/Yo1TForidM via @Bolsamania 
#APPLE #AAPL $APPL #NASDAQ100 🇺🇸 
 #tecnologia #computing 💻📱🍎
#videojuegos 
Leer + sobre Apple en https://t.co/K1iz52rUUB",Apple mantiene su apuesta por los videojuegos y lanzar ttulos en abril tcoYoTForidM via Bolsamania APPLE AAPL APPL NASDAQ  tecnologia computing  videojuegos Leer sobre Apple en tcoKizrUUB
2025-03-14 20:54:30+00:00,"There you have it, #Trump Maggots in #Canada! 🤣🤣🤣

#ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #tariffs",There you have it Trump Maggots in Canada ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas tariffs
2025-03-14 20:45:23+00:00,#aapl https://t.co/zVTNVWbC0g,aapl tcozVTNVWbCg
2025-03-14 20:45:16+00:00,"$AAPL needs a serious competitor to start innovating again. Otherwise consumers will need to keep on getting whatever AAPL wants to sell. Its not marketing anymore , its selling only. #AAPL",AAPL needs a serious competitor to start innovating again Otherwise consumers will need to keep on getting whatever AAPL wants to sell Its not marketing anymore its selling only AAPL
2025-03-14 19:04:15+00:00,"من معه سهم $satx 
ارسلي الحين بالخاص 

#Aapl
#amzn
#msft
#googl 
#meta
#tsla
#nflx
#nvda
#jnj
-https://t.co/6SA01Bd6UB",satx Aapl amzn msft googl meta tsla nflx nvda jnj tcoSABdUB
